movie_name,n_total,n_pos,n_neu,n_neg,pos_rate,avg_rating
ordinary people,1,0,0,0,0.0,0.5
ordinary sinner,1,0,0,0,0.0,0.5
orfeu,1,0,0,0,0.0,0.5
orgasm inc,1,0,0,0,0.0,0.5
orgazmo,1,0,0,0,0.0,0.5
original sin,1,0,0,0,0.0,0.5
orlando,1,0,0,0,0.0,0.5
ornette made in america,1,0,0,0,0.0,0.5
orphan,2,0,2,0,0.0,0.7
orphan first kill,3,0,3,0,0.0,0.6333333333333333
orwell rolls in his grave,1,0,0,0,0.0,0.5
osama,1,0,0,0,0.0,0.5
oslo august 31st,1,0,0,0,0.0,0.5
osmosis jones,1,0,0,0,0.0,0.5
oss 117  lost in rio,1,0,0,0,0.0,0.5
oss 117 cairo nest of spies,1,0,0,0,0.0,0.5
oswalds ghost,1,0,0,0,0.0,0.5
ot our town,1,0,0,0,0.0,0.5
otelo burning,1,0,0,0,0.0,0.5
other peoples children,1,0,0,0,0.0,0.5
otomo,1,0,0,0,0.0,0.5
ottolenghi and the cakes of versailles,1,0,0,0,0.0,0.5
ouija,1,0,0,0,0.0,0.5
ouija origin of evil,1,0,0,0,0.0,0.5
our beloved month of august,1,0,0,0,0.0,0.5
our brand is crisis,2,0,0,0,0.0,0.5
our children,1,0,0,0,0.0,0.5
our daily bread,1,0,0,0,0.0,0.5
our father,2,0,0,0,0.0,0.5
our friend,1,0,0,0,0.0,0.5
our idiot brother,1,0,0,0,0.0,0.5
our kind of traitor,1,0,0,0,0.0,0.5
our lady of the assassins,1,0,0,0,0.0,0.5
our little sister,1,0,0,0,0.0,0.5
our mothers,1,0,0,0,0.0,0.5
our souls at night,1,0,0,0,0.0,0.5
our time,1,0,0,0,0.0,0.5
our time machine,1,0,0,0,0.0,0.5
our time will come,1,0,0,0,0.0,0.5
out for justice,1,0,0,0,0.0,0.5
out in the dark,1,0,0,0,0.0,0.5
out of africa,1,0,0,0,0.0,0.5
out of bounds,1,0,0,0,0.0,0.5
out of season,1,0,0,0,0.0,0.5
out of sight,1,0,0,0,0.0,0.5
out of the blue,3,0,0,0,0.0,0.5
out of the dark,1,0,0,0,0.0,0.5
out of the furnace,1,0,0,0,0.0,0.5
out of the past,1,0,0,0,0.0,0.5
out of time,1,0,0,0,0.0,0.5
out stealing horses,1,0,0,0,0.0,0.5
out to sea,1,0,0,0,0.0,0.5
outbreak,1,0,0,0,0.0,0.5
outcast,1,0,0,0,0.0,0.5
outfoxed rupert murdochs war on journalism,1,0,0,0,0.0,0.5
outland,1,0,0,0,0.0,0.5
outlander,1,0,0,0,0.0,0.5
outlaw king,1,0,0,0,0.0,0.5
outrage,2,0,0,0,0.0,0.5
outside in,1,0,0,0,0.0,0.5
outside providence,1,0,0,0,0.0,0.5
outside the law,1,0,0,0,0.0,0.5
outside the wire,1,0,0,0,0.0,0.5
outsourced,1,0,0,0,0.0,0.5
over her dead body,1,0,0,0,0.0,0.5
over the edge,1,0,0,0,0.0,0.5
over the garden wall,2,2,0,0,1.0,0.9
over the hedge,1,0,0,0,0.0,0.5
over the moon,1,0,0,0,0.0,0.5
over the top,1,0,0,0,0.0,0.5
overboard,2,0,0,0,0.0,0.5
overlord,1,0,0,0,0.0,0.5
overnight,1,0,0,0,0.0,0.5
owning mahowny,1,0,0,0,0.0,0.5
oxford blues,1,0,0,0,0.0,0.5
oxygen,1,0,0,0,0.0,0.5
oxygono,1,0,0,0,0.0,0.5
oyster farmer,1,0,0,0,0.0,0.5
p2,1,0,0,0,0.0,0.5
pacific heights,1,0,0,0,0.0,0.5
pacific rim,1,0,0,1,0.0,0.4
pacific rim uprising,1,0,0,0,0.0,0.5
pacifiction,1,0,0,0,0.0,0.5
paddington,1,1,0,0,1.0,0.8
paddington 2,5,5,0,0,1.0,0.9400000000000001
paddleton,1,0,0,0,0.0,0.5
paid in full,1,0,0,0,0.0,0.5
pain  gain,1,0,0,0,0.0,0.5
pain and glory,1,0,0,0,0.0,0.5
paint it black,1,0,0,0,0.0,0.5
paint your wagon,1,0,0,0,0.0,0.5
painted fire,1,0,0,0,0.0,0.5
pale rider,1,0,0,0,0.0,0.5
palindromes,1,0,0,0,0.0,0.5
palm springs,3,3,0,0,1.0,0.8
palm trees and power lines,1,0,0,0,0.0,0.5
palmer,1,0,0,0,0.0,0.5
palmetto,1,0,0,0,0.0,0.5
palo alto,1,0,0,0,0.0,0.5
pamela a love story,1,0,0,0,0.0,0.5
pan,1,0,0,0,0.0,0.5
pandaemonium,1,0,0,0,0.0,0.5
pandoras promise,1,0,0,0,0.0,0.5
pandorum,1,0,0,0,0.0,0.5
panic room,2,2,0,0,1.0,0.9
pans labyrinth,1,0,0,0,0.0,0.5
panâs labyrinth,3,3,0,0,1.0,0.9
papa hemingway in cuba,1,0,0,0,0.0,0.5
paparazzi,1,0,0,0,0.0,0.5
paper clips,1,0,0,0,0.0,0.5
paper heart,1,0,0,0,0.0,0.5
paper man,1,0,0,0,0.0,0.5
paper spiders,1,0,0,0,0.0,0.5
paper towns,1,0,0,0,0.0,0.5
papi chulo,1,0,0,0,0.0,0.5
papillon,1,0,0,0,0.0,0.5
paprika,2,2,0,0,1.0,0.85
paradise,2,0,0,0,0.0,0.5
paradise alley,1,0,0,0,0.0,0.5
paradise faith,1,0,0,0,0.0,0.5
paradise hills,1,0,0,0,0.0,0.5
paradise hope,1,0,0,0,0.0,0.5
paradise love,1,0,0,0,0.0,0.5
paradise now,1,0,0,0,0.0,0.5
parallel mothers,1,0,1,0,0.0,0.7
paranoia,1,0,0,0,0.0,0.5
paranoid park,1,0,0,0,0.0,0.5
paranormal activity,1,0,0,0,0.0,0.5
paranormal activity 2,1,0,0,0,0.0,0.5
paranormal activity 3,1,0,0,0,0.0,0.5
paranormal activity 4,1,0,0,0,0.0,0.5
paranormal activity next of kin,1,0,0,0,0.0,0.5
paranormal activity the marked ones,1,0,0,0,0.0,0.5
parasite,12,10,1,0,0.8333333333333334,0.9272727272727274
parched,1,0,0,0,0.0,0.5
parental guidance,1,0,0,0,0.0,0.5
parenthood,1,0,0,0,0.0,0.5
parents,1,0,0,0,0.0,0.5
pariah,1,0,0,0,0.0,0.5
paris,1,0,0,0,0.0,0.5
paris 0559 théo  hugo,1,0,0,0,0.0,0.5
paris 13th district,1,0,0,0,0.0,0.5
paris 36,1,0,0,0,0.0,0.5
paris can wait,1,0,0,0,0.0,0.5
paris countdown,1,0,0,0,0.0,0.5
paris is burning,1,0,0,0,0.0,0.5
paris je taime,1,0,0,0,0.0,0.5
paris texas,1,1,0,0,1.0,1.0
parked,1,0,0,0,0.0,0.5
parker,1,0,0,0,0.0,0.5
particle fever,1,0,0,0,0.0,0.5
partisan,1,0,0,0,0.0,0.5
party girl,1,0,0,0,0.0,0.5
party monster,1,0,0,0,0.0,0.5
pasolini,1,0,0,0,0.0,0.5
pass over,1,0,0,0,0.0,0.5
passages,1,0,0,0,0.0,0.5
passenger 57,1,0,0,0,0.0,0.5
passengers,2,0,0,2,0.0,0.3
passing,1,0,0,0,0.0,0.5
passion,1,0,0,0,0.0,0.5
passion of mind,1,0,0,0,0.0,0.5
passionada,1,0,0,0,0.0,0.5
passione,1,0,0,0,0.0,0.5
past lives,1,0,0,0,0.0,0.5
pat and mike,1,0,0,0,0.0,0.5
pat garrett  billy the kid,1,0,0,0,0.0,0.5
patch adams,1,0,0,0,0.0,0.5
patema inverted,1,0,0,0,0.0,0.5
paternity,1,0,0,0,0.0,0.5
paterson,2,2,0,0,1.0,0.9
path of blood,1,0,0,0,0.0,0.5
pathaan,1,0,0,0,0.0,0.5
pathfinder,1,0,0,0,0.0,0.5
pathology,1,0,0,0,0.0,0.5
paths of glory,1,0,0,0,0.0,0.5
paths of the soul,1,0,0,0,0.0,0.5
patience after sebald,1,0,0,0,0.0,0.5
patrick,1,0,0,0,0.0,0.5
patriot games,1,0,0,0,0.0,0.5
patriots day,1,0,0,0,0.0,0.5
patti smith dream of life,1,0,0,0,0.0,0.5
patton,1,0,0,0,0.0,0.5
patty hearst,1,0,0,0,0.0,0.5
paul,1,0,0,0,0.0,0.5
paul apostle of christ,1,0,0,0,0.0,0.5
paul blart mall cop 2,1,0,0,0,0.0,0.5
paul goodman changed my life,1,0,0,0,0.0,0.5
paul verhoevens tricked,1,0,0,0,0.0,0.5
pauline and paulette,1,0,0,0,0.0,0.5
paulo coelhos best story,1,0,0,0,0.0,0.5
pavarotti,1,0,0,0,0.0,0.5
pavilion,1,0,0,0,0.0,0.5
paw patrol the movie,1,0,0,0,0.0,0.5
pawn shop chronicles,1,0,0,0,0.0,0.5
paws of fury the legend of hank,1,0,0,0,0.0,0.5
pay it forward,1,0,0,0,0.0,0.5
pay the ghost,1,0,0,0,0.0,0.5
payback,2,0,0,0,0.0,0.5
paycheck,1,0,0,0,0.0,0.5
pcu,1,0,0,0,0.0,0.5
peace officer,1,0,0,0,0.0,0.5
peaceful warrior,1,0,0,0,0.0,0.5
pearl,16,8,6,0,0.5,0.7857142857142857
pearl harbor,1,0,0,0,0.0,0.5
pearl jam twenty,1,0,0,0,0.0,0.5
peau dhomme coeur de bête,1,0,0,0,0.0,0.5
pecker,1,0,0,0,0.0,0.5
peep world,1,0,0,0,0.0,0.5
peepli live,1,0,0,0,0.0,0.5
peewees big adventure,1,0,0,0,0.0,0.5
peewees big holiday,1,0,0,0,0.0,0.5
peggy guggenheim art addict,1,0,0,0,0.0,0.5
peggy sue got married,1,0,0,0,0.0,0.5
pelican dreams,1,0,0,0,0.0,0.5
pellet,1,0,0,0,0.0,0.5
pelé birth of a legend,1,0,0,0,0.0,0.5
penance,1,0,0,0,0.0,0.5
penguins,1,0,0,0,0.0,0.5
penguins of madagascar,1,0,0,0,0.0,0.5
pennies from heaven,1,0,0,0,0.0,0.5
pent,1,0,0,0,0.0,0.5
people i know,1,0,0,0,0.0,0.5
people like us,1,0,0,0,0.0,0.5
people places things,1,0,0,0,0.0,0.5
people say im crazy,1,0,0,0,0.0,0.5
peoples republic of desire,1,0,0,0,0.0,0.5
peppermint,1,0,0,0,0.0,0.5
percy jackson  the olympians the lightning thief,2,0,2,0,0.0,0.55
percy jackson sea of monsters,1,0,0,0,0.0,0.5
percy vs goliath,1,0,0,0,0.0,0.5
perfect,1,0,0,0,0.0,0.5
perfect blue,6,5,0,0,0.8333333333333334,0.9400000000000001
perfect sense,1,0,0,0,0.0,0.5
perfect sisters,1,0,0,0,0.0,0.5
perfect stranger,1,0,0,0,0.0,0.5
perfect strangers perfectos desconocidos,1,0,0,0,0.0,0.5
perfume the story of a murderer,1,0,0,0,0.0,0.5
perlasca the courage of a just man,1,0,0,0,0.0,0.5
permanent midnight,1,0,0,0,0.0,0.5
perriers bounty,1,0,0,0,0.0,0.5
persecuted,1,0,0,0,0.0,0.5
person to person,1,0,0,0,0.0,0.5
persona,3,3,0,0,1.0,0.9333333333333333
personal best,1,0,0,0,0.0,0.5
personal velocity three portraits,1,0,0,0,0.0,0.5
persons of interest,1,0,0,0,0.0,0.5
persuasion,5,0,1,4,0.0,0.33999999999999997
pet,1,0,0,0,0.0,0.5
pet sematary,1,0,0,0,0.0,0.5
pete seeger the power of song,1,0,0,0,0.0,0.5
peter and the farm,1,0,0,0,0.0,0.5
peter and vandy,1,0,0,0,0.0,0.5
peter pan,1,0,0,0,0.0,0.5
peter rabbit,1,0,0,0,0.0,0.5
peter von kant,1,0,0,0,0.0,0.5
petes dragon,1,0,0,0,0.0,0.5
petite maman,3,3,0,0,1.0,0.9333333333333333
petrovs flu,1,0,0,0,0.0,0.5
phantasm,1,0,0,0,0.0,0.5
phantasm ravager,1,0,0,0,0.0,0.5
phantom,1,0,0,0,0.0,0.5
phantom boy,1,0,0,0,0.0,0.5
phantom halo,1,0,0,0,0.0,0.5
phantom of the opera,1,0,0,0,0.0,0.5
phantom of the paradise,1,0,0,0,0.0,0.5
phantom thread,6,6,0,0,1.0,0.9333333333333333
phantoms,1,0,0,0,0.0,0.5
phase iv,1,0,0,0,0.0,0.5
phat girlz,1,0,0,0,0.0,0.5
phenomenon,1,0,0,0,0.0,0.5
phil,1,0,0,0,0.0,0.5
phil ochs there but for fortune,1,0,0,0,0.0,0.5
philadelphia,1,0,0,0,0.0,0.5
philip roth unmasked,1,0,0,0,0.0,0.5
phoebe in wonderland,1,0,0,0,0.0,0.5
phoenix,1,0,0,0,0.0,0.5
phoenix oregon,1,0,0,0,0.0,0.5
phone booth,1,0,0,0,0.0,0.5
photograph,1,0,0,0,0.0,0.5
photographic memory,1,0,0,0,0.0,0.5
phyllis and harold,1,0,0,0,0.0,0.5
pi,1,0,0,0,0.0,0.5
pianomania,1,0,0,0,0.0,0.5
picasso and braque go to the movies,1,0,0,0,0.0,0.5
pick of the litter,1,0,0,0,0.0,0.5
picnic at hanging rock,1,0,0,0,0.0,0.5
pieces of a woman,2,1,1,0,0.5,0.75
pieces of april,1,0,0,0,0.0,0.5
piercing,1,0,0,0,0.0,0.5
pierrepoint,1,0,0,0,0.0,0.5
pieta,1,0,0,0,0.0,0.5
pig,2,2,0,0,1.0,0.85
piggy,1,0,0,0,0.0,0.5
piglets big movie,1,0,0,0,0.0,0.5
pilgrimage,1,0,0,0,0.0,0.5
pillow talk,1,0,0,0,0.0,0.5
pin cushion,1,0,0,0,0.0,0.5
pina,1,0,0,0,0.0,0.5
pineapple express,1,0,0,0,0.0,0.5
ping pong,1,0,0,0,0.0,0.5
ping pong playa,1,0,0,0,0.0,0.5
ping pong summer,1,0,0,0,0.0,0.5
pink cadillac,1,0,0,0,0.0,0.5
pink flamingos,2,0,1,0,0.0,0.7
pink floyd the wall,1,0,0,0,0.0,0.5
pink ribbons inc,1,0,0,0,0.0,0.5
pink wall,1,0,0,0,0.0,0.5
pinocchio,12,0,0,12,0.0,0.225
pioneer,1,0,0,0,0.0,0.5
pipe dream,1,0,0,0,0.0,0.5
piranha,1,0,0,0,0.0,0.5
piranha 3d,1,0,0,0,0.0,0.5
piranha 3dd,1,0,0,0,0.0,0.5
piranhas,1,0,0,0,0.0,0.5
pirate radio,1,0,0,0,0.0,0.5
pirates,2,0,0,0,0.0,0.5
pirates of the caribbean at worlds end,1,0,0,0,0.0,0.5
pirates of the caribbean dead mans chest,1,0,0,0,0.0,0.5
pirates of the caribbean dead men tell no tales,1,0,0,0,0.0,0.5
pirates of the caribbean on stranger tides,1,0,0,0,0.0,0.5
pistol opera,1,0,0,0,0.0,0.5
pit and the pendulum,1,0,0,0,0.0,0.5
pitch black,1,0,0,0,0.0,0.5
pitch perfect,2,1,1,0,0.5,0.8
pitch perfect 2,1,0,0,0,0.0,0.5
pitch perfect 3,1,0,0,0,0.0,0.5
pixels,1,0,0,0,0.0,0.5
pixie,1,0,0,0,0.0,0.5
pizza,1,0,0,0,0.0,0.5
piñero,1,0,0,0,0.0,0.5
place vendôme,1,0,0,0,0.0,0.5
places in the heart,1,0,0,0,0.0,0.5
plagues and pleasures on the salton sea,1,0,0,0,0.0,0.5
plan 9 from outer space,1,0,0,0,0.0,0.5
plan b,1,0,0,0,0.0,0.5
plane,1,0,0,0,0.0,0.5
planes,1,0,0,0,0.0,0.5
planes fire  rescue,1,0,0,0,0.0,0.5
planes trains  automobiles,1,0,0,0,0.0,0.5
planet 51,1,0,0,0,0.0,0.5
planet bboy,1,0,0,0,0.0,0.5
planet earth dreams,1,0,0,0,0.0,0.5
planet of snail,1,0,0,0,0.0,0.5
planet of the apes,2,0,0,0,0.0,0.5
plastic,1,0,0,0,0.0,0.5
platoon,1,0,0,0,0.0,0.5
play it again sam,1,0,0,0,0.0,0.5
play misty for me,1,0,0,0,0.0,0.5
play the game,1,0,0,0,0.0,0.5
playground,1,0,0,0,0.0,0.5
playing by heart,1,0,0,0,0.0,0.5
playing for keeps,1,0,0,0,0.0,0.5
playing it cool,1,0,0,0,0.0,0.5
playing with fire,1,0,0,0,0.0,0.5
playing with sharks,1,0,0,0,0.0,0.5
plaza suite,1,0,0,0,0.0,0.5
pleasantville,1,0,0,0,0.0,0.5
please baby please,1,0,0,0,0.0,0.5
please give,1,0,0,0,0.0,0.5
please stand by,1,0,0,0,0.0,0.5
pleasure,1,0,0,0,0.0,0.5
pledge,1,0,0,0,0.0,0.5
plimpton starring george plimpton as himself,1,0,0,0,0.0,0.5
plot for peace,1,0,0,0,0.0,0.5
plunkett  macleane,1,0,0,0,0.0,0.5
plus one,1,0,0,0,0.0,0.5
pocahontas,1,0,0,0,0.0,0.5
pocket money,1,0,0,0,0.0,0.5
poetic justice,1,0,0,0,0.0,0.5
poetry,1,0,0,0,0.0,0.5
point and shoot,1,0,0,0,0.0,0.5
point blank,3,0,0,0,0.0,0.5
point break,4,4,0,0,1.0,0.95
point of no return,1,0,0,0,0.0,0.5
poison,1,0,0,0,0.0,0.5
poison ivy,1,0,0,0,0.0,0.5
pokémon 3 the movie,1,0,0,0,0.0,0.5
pokémon 4 the movie,1,0,0,0,0.0,0.5
pokémon detective pikachu,1,0,0,0,0.0,0.5
pokémon heroes,1,0,0,0,0.0,0.5
pokémon the first movie  mewtwo strikes back,1,0,0,0,0.0,0.5
pokémon the movie 2000,1,0,0,0,0.0,0.5
pola x,1,0,0,0,0.0,0.5
polar,1,0,0,0,0.0,0.5
police academy 2 their first assignment,1,0,0,0,0.0,0.5
police academy 4 citizens on patrol,1,0,0,0,0.0,0.5
police academy 5 assignment miami beach,1,0,0,0,0.0,0.5
police academy 6 city under siege,1,0,0,0,0.0,0.5
police adjective,1,0,0,0,0.0,0.5
police beat,1,0,0,0,0.0,0.5
policeman,1,0,0,0,0.0,0.5
polina,1,0,0,0,0.0,0.5
polisse,1,0,0,0,0.0,0.5
polite society,1,0,0,0,0.0,0.5
poltergeist,2,0,0,0,0.0,0.5
poltergeist ii the other side,1,0,0,0,0.0,0.5
poltergeist iii,1,0,0,0,0.0,0.5
poly styrene i am a cliché,1,0,0,0,0.0,0.5
polyester,1,0,0,0,0.0,0.5
pom poko,1,0,0,0,0.0,0.5
pompeii,1,0,0,0,0.0,0.5
poms,1,0,0,0,0.0,0.5
pontypool,1,0,0,0,0.0,0.5
ponyo,5,3,2,0,0.6,0.8
poohs heffalump movie,1,0,0,0,0.0,0.5
poolhall junkies,1,0,0,0,0.0,0.5
pootie tang,1,0,0,0,0.0,0.5
pop  me,1,0,0,0,0.0,0.5
pop aye,1,0,0,0,0.0,0.5
popcorn,1,0,0,0,0.0,0.5
pope francis  a man of his word,1,0,0,0,0.0,0.5
popstar never stop never stopping,3,3,0,0,1.0,1.0
porco rosso,2,2,0,0,1.0,0.9
porkys,1,0,0,0,0.0,0.5
porkys ii the next day,1,0,0,0,0.0,0.5
porn theater,1,0,0,0,0.0,0.5
porno,1,0,0,0,0.0,0.5
port authority,1,0,0,0,0.0,0.5
portrait of a lady on fire,20,19,1,0,0.95,0.9550000000000001
portrait of wally,1,0,0,0,0.0,0.5
portraits chinois,1,0,0,0,0.0,0.5
poser,1,0,0,0,0.0,0.5
posse,1,0,0,0,0.0,0.5
possession,10,8,2,0,0.8,0.8400000000000001
possessor,1,0,0,0,0.0,0.5
possessor uncut,1,0,0,0,0.0,0.5
post grad,1,0,0,0,0.0,0.5
post mortem,1,0,0,0,0.0,0.5
post tenebras lux,1,0,0,0,0.0,0.5
postcards from london,1,0,0,0,0.0,0.5
postcards from the edge,1,0,0,0,0.0,0.5
postman pat the movie,1,0,0,0,0.0,0.5
postmen in the mountains,1,0,0,0,0.0,0.5
potiche,1,0,0,0,0.0,0.5
power,1,0,0,0,0.0,0.5
power trip,1,0,0,0,0.0,0.5
pray away,1,0,0,0,0.0,0.5
pray the devil back to hell,1,0,0,0,0.0,0.5
praying with lior,1,0,0,0,0.0,0.5
predator,1,1,0,0,1.0,0.9
predators,1,0,0,0,0.0,0.5
predestination,1,0,0,0,0.0,0.5
prefontaine,1,0,0,0,0.0,0.5
premature,2,0,0,0,0.0,0.5
premonition,1,0,0,0,0.0,0.5
preparations to be together for an unknown period of time,1,0,0,0,0.0,0.5
presenting princess shaw,1,0,0,0,0.0,0.5
preservation,1,0,0,0,0.0,0.5
pressure cooker,1,0,0,0,0.0,0.5
presumed innocent,1,0,0,0,0.0,0.5
pretty baby,1,0,0,0,0.0,0.5
pretty in pink,1,0,0,0,0.0,0.5
pretty persuasion,1,0,0,0,0.0,0.5
pretty woman,1,0,1,0,0.0,0.6
prevenge,1,0,0,0,0.0,0.5
prey,2,1,1,0,0.5,0.75
prey for rock  roll,1,0,0,0,0.0,0.5
price check,1,0,0,0,0.0,0.5
price of glory,1,0,0,0,0.0,0.5
priceless,1,0,0,0,0.0,0.5
prick up your ears,1,0,0,0,0.0,0.5
pride,1,1,0,0,1.0,0.9
pride  prejudice,15,15,0,0,1.0,0.9800000000000001
pride and glory,1,0,0,0,0.0,0.5
pride and prejudice,1,1,0,0,1.0,0.9
pride and prejudice and zombies,1,0,0,0,0.0,0.5
priest,1,0,0,0,0.0,0.5
primal fear,1,1,0,0,1.0,0.8
primary colors,1,0,0,0,0.0,0.5
prime,1,0,0,0,0.0,0.5
primer,1,0,0,0,0.0,0.5
primeval,1,0,0,0,0.0,0.5
primo levis journey,1,0,0,0,0.0,0.5
prince,1,0,0,0,0.0,0.5
prince avalanche,1,0,0,0,0.0,0.5
prince of broadway,1,0,0,0,0.0,0.5
prince of darkness,1,0,0,0,0.0,0.5
prince of persia the sands of time,1,0,0,0,0.0,0.5
prince of the city,1,0,0,0,0.0,0.5
princesa,1,0,0,0,0.0,0.5
princesas,1,0,0,0,0.0,0.5
princess cyd,1,0,0,0,0.0,0.5
princess kaiulani,1,0,0,0,0.0,0.5
princess mononoke,3,3,0,0,1.0,0.9333333333333333
prisoner of paradise,1,0,0,0,0.0,0.5
prisoners,10,10,0,0,1.0,0.95
prisoners of the ghostland,1,0,0,0,0.0,0.5
private,1,0,0,0,0.0,0.5
private benjamin,1,0,0,0,0.0,0.5
private fears in public places,1,0,0,0,0.0,0.5
private life,1,0,0,0,0.0,0.5
private parts,1,0,0,0,0.0,0.5
private property,1,0,0,0,0.0,0.5
prizzis honor,1,0,0,0,0.0,0.5
problem child,1,0,0,0,0.0,0.5
procession,1,0,0,0,0.0,0.5
prodigal sons,1,0,0,0,0.0,0.5
professor marston  the wonder women,1,0,0,0,0.0,0.5
profile,1,0,0,0,0.0,0.5
programming the nation,1,0,0,0,0.0,0.5
project almanac,1,0,0,0,0.0,0.5
project nim,1,0,0,0,0.0,0.5
project power,1,0,0,0,0.0,0.5
project x,2,0,0,0,0.0,0.5
prom,1,0,0,0,0.0,0.5
prom night,2,0,0,0,0.0,0.5
promare,1,0,0,0,0.0,0.5
prometheus,1,0,0,0,0.0,0.5
promises,1,0,0,0,0.0,0.5
promising young woman,1,0,1,0,0.0,0.7
proof,1,0,0,0,0.0,0.5
proof of life,1,0,0,0,0.0,0.5
prospect,1,0,0,0,0.0,0.5
protagonist,1,0,0,0,0.0,0.5
protektor,1,0,0,0,0.0,0.5
proteus,1,0,0,0,0.0,0.5
protocol,1,0,0,0,0.0,0.5
protocols of zion,1,0,0,0,0.0,0.5
proud mary,1,0,0,0,0.0,0.5
provoked a true story,1,0,0,0,0.0,0.5
proxy,1,0,0,0,0.0,0.5
ps,1,0,0,0,0.0,0.5
ps i love you,1,0,0,0,0.0,0.5
ps your cat is dead,1,0,0,0,0.0,0.5
psycho,8,8,0,0,1.0,0.85
psycho beach party,1,0,0,0,0.0,0.5
psycho ii,1,0,0,0,0.0,0.5
psycho iii,1,0,0,0,0.0,0.5
psychopathia sexualis,1,0,0,0,0.0,0.5
psychopaths,1,0,0,0,0.0,0.5
public enemies,1,0,0,0,0.0,0.5
puccini for beginners,1,0,0,0,0.0,0.5
puerto ricans in paris,1,0,0,0,0.0,0.5
pulling strings,1,0,0,0,0.0,0.5
pulp fiction,5,3,2,0,0.6,0.78
pulse,2,0,0,0,0.0,0.5
pump,1,0,0,0,0.0,0.5
pump up the volume,1,0,0,0,0.0,0.5
pumping iron,1,0,0,0,0.0,0.5
pumpkin,1,0,0,0,0.0,0.5
pumpkinhead,1,0,0,0,0.0,0.5
punchdrunk love,3,2,1,0,0.6666666666666666,0.9
punching the clown,1,0,0,0,0.0,0.5
punchline,1,0,0,0,0.0,0.5
puncture,1,0,0,0,0.0,0.5
punisher war zone,1,0,0,0,0.0,0.5
punks,1,0,0,0,0.0,0.5
puppet master the littlest reich,1,0,0,0,0.0,0.5
pure,1,0,0,0,0.0,0.5
pure luck,1,0,0,0,0.0,0.5
purple hearts,3,0,0,3,0.0,0.2
purple rain,1,0,0,0,0.0,0.5
push,1,0,0,0,0.0,0.5
pusher,1,0,0,0,0.0,0.5
pusher ii with blood on my hands,1,0,0,0,0.0,0.5
pusher iii im the angel of death,1,0,0,0,0.0,0.5
pushing tin,1,0,0,0,0.0,0.5
puss in boots,1,0,0,0,0.0,0.5
puss in boots the last wish,18,16,1,1,0.8888888888888888,0.8833333333333334
pussy riot a punk prayer,1,0,0,0,0.0,0.5
putins kiss,1,0,0,0,0.0,0.5
putty hill,1,0,0,0,0.0,0.5
puzzle,2,0,0,0,0.0,0.5
pvt chat,1,0,0,0,0.0,0.5
q  a,1,0,0,0,0.0,0.5
quality of life,1,0,0,0,0.0,0.5
quantum of solace,1,0,0,0,0.0,0.5
quarantine,1,0,0,0,0.0,0.5
quartet,2,0,0,0,0.0,0.5
queen  slim,1,0,0,0,0.0,0.5
queen and country,1,0,0,0,0.0,0.5
queen bees,1,0,0,0,0.0,0.5
queen of hearts,1,0,0,0,0.0,0.5
queen of katwe,1,0,0,0,0.0,0.5
queen of the damned,1,0,0,0,0.0,0.5
queen of the desert,1,0,0,0,0.0,0.5
queen of the lot,1,0,0,0,0.0,0.5
queen of the sun what are the bees telling us,1,0,0,0,0.0,0.5
queen to play,1,0,0,0,0.0,0.5
queenpins,1,0,0,0,0.0,0.5
queens,1,0,0,0,0.0,0.5
queer japan,1,0,0,0,0.0,0.5
quest,1,0,0,0,0.0,0.5
quest for camelot,1,0,0,0,0.0,0.5
quest for fire,1,0,0,0,0.0,0.5
quicksilver,1,0,0,0,0.0,0.5
quid pro quo,1,0,0,0,0.0,0.5
quiet chaos,1,0,0,0,0.0,0.5
quill the life of a guide dog,1,0,0,0,0.0,0.5
quills,1,0,0,0,0.0,0.5
quince tree of the sun,1,0,0,0,0.0,0.5
quincy,1,0,0,0,0.0,0.5
quitting,1,0,0,0,0.0,0.5
quiz show,1,0,0,0,0.0,0.5
quo vadis aida,1,0,0,0,0.0,0.5
r xmas,1,0,0,0,0.0,0.5
r100,1,0,0,0,0.0,0.5
ra one,1,0,0,0,0.0,0.5
rabbit hole,1,0,0,0,0.0,0.5
rabbitproof fence,1,0,0,0,0.0,0.5
rabid,2,0,0,0,0.0,0.5
rabin the last day,1,0,0,0,0.0,0.5
race,1,0,0,0,0.0,0.5
race to witch mountain,1,0,0,0,0.0,0.5
race with the devil,1,0,0,0,0.0,0.5
race you to the bottom,1,0,0,0,0.0,0.5
racer and the jailbird,1,0,0,0,0.0,0.5
rachel getting married,1,0,0,0,0.0,0.5
racing dreams,1,0,0,0,0.0,0.5
racing stripes,1,0,0,0,0.0,0.5
racing with the moon,1,0,0,0,0.0,0.5
radio,1,0,0,0,0.0,0.5
radio days,1,0,0,0,0.0,0.5
radio unnameable,1,0,0,0,0.0,0.5
radioactive,1,0,0,0,0.0,0.5
rafiki,1,0,0,0,0.0,0.5
rage,1,0,0,0,0.0,0.5
raggedy man,1,0,0,0,0.0,0.5
raging bull,1,0,0,0,0.0,0.5
ragtime,1,0,0,0,0.0,0.5
raiders of the lost ark,1,1,0,0,1.0,0.9
raiders the story of the greatest fan film ever made,1,0,0,0,0.0,0.5
rails  ties,1,0,0,0,0.0,0.5
